6_stk,7508343.076,4696711.591,606.803,|6,0.011,0.020,10:50:01,2001-04-28,1.028,0.0006
8272_stk,7508341.809,4696703.512,606.953,|8272,0.008,0.018,11:54:08,2001-04-28,3.703,0.0008272
8273_stk,7508342.459,4696709.301,606.498,|8273,0.015,0.032,11:55:32,2001-04-28,3.460,0.0008273
8271_stk,7508324.666,4696675.830,606.928,|8271,0.010,0.017,11:56:49,2001-04-28,1.110,0.0008271
8270_stk,7508314.871,4696663.216,606.520,|8270,0.007,0.010,11:58:05,2001-04-28,1.043,0.0008270
8269_stk,7508302.914,4696636.161,606.431,|8269,0.016,0.029,11:59:49,2001-04-28,1.487,0.0008269
8268_stk,7508294.373,4696610.311,607.067,|8268,0.010,0.015,12:02:17,2001-04-28,1.083,0.0008268
8267_stk,7508282.810,4696586.197,607.038,|8267,0.010,0.015,12:03:35,2001-04-28,1.124,0.0008267
10390_stk,7508265.293,4696587.560,606.919,|10390,0.014,0.028,12:05:39,2001-04-28,3.508,0.00010390
11723_stk,7508243.201,4696589.342,606.876,|11723,0.006,0.010,12:06:34,2001-04-28,1.146,0.00011723
10395_stk,7508243.892,4696612.825,606.048,|10395,0.017,0.036,12:12:05,2001-04-28,1.853,0.00010395
10394_stk,7508250.095,4696614.126,606.312,|10394,0.005,0.009,12:13:34,2001-04-28,1.193,0.00010394
10393_stk,7508259.237,4696614.885,606.312,|10393,0.005,0.008,12:14:39,2001-04-28,1.200,0.00010393
10392_stk,7508259.372,4696616.042,606.322,|10392,0.006,0.008,12:15:04,2001-04-28,1.202,0.00010392
10391_stk,7508269.682,4696615.571,607.461,|10391,0.009,0.016,12:17:04,2001-04-28,1.766,0.00010391
10396_10395_stk,7508253.012,4696654.543,605.790,|10396,0.005,0.007,12:19:03,2001-04-28,1.223,0.00010396
10396_10395_stk1,7508254.535,4696661.394,605.920,|10396,0.007,0.008,12:19:45,2001-04-28,1.521,0.00010396
